-1.88,-0.88853,-0.84251,-1.5813,-0.3845,2.3191,0.24628,-0.18991,-0.15129
-1.8832,-0.7274,-0.65713,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.8832,-0.7274,-0.65713,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6833,-1.269,-1.2802,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6833,-0.31562,-0.18337,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.8832,-0.27086,-1.2648,-1.5813,2.5995,-0.43099,0.24628,-0.18991,-0.15129
-1.8832,-0.96462,-0.93006,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.8832,-0.55732,-0.46145,-1.5813,2.5995,-0.43099,0.24628,-0.18991,-0.15129
-1.8832,0.17225,0.37794,-1.5813,2.5995,-0.43099,0.24628,-0.18991,-0.15129
-1.8832,-0.338,-1.2545,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.7849,0.14539,-0.064928,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.7849,0.024546,-0.86311,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.585,0.74516,-0.79102,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.585,-1.2556,0.094709,-1.5813,-0.3845,2.3191,-4.0583,5.2631,-0.15129
-1.4867,-0.64236,-0.55929,-1.5813,-0.3845,2.3191,0.24628,-0.18991,-0.15129
-1.3884,-0.26191,-0.12157,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.3884,0.74516,-0.023732,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6866,-0.72293,-0.29666,-1.5813,2.5995,-0.43099,0.24628,-0.18991,-0.15129
-1.6866,-0.68712,-0.73437,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6866,-0.97358,-1.0279,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6866,-0.85273,-0.59533,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.3884,-0.87511,-0.018582,-1.5813,-0.3845,2.3191,0.24628,-0.18991,-0.15129
-1.6866,-0.7274,-0.090676,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6866,-0.7274,-0.090676,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6375,-0.59313,-0.51809,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.1918,-1.269,-1.2802,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6375,-0.96462,-0.93006,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6375,-0.85273,0.017465,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.1918,0.43633,-0.46145,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
-1.6375,-0.49018,-0.3842,0.63208,-0.3845,-0.43099,-4.0583,5.2631,-0.15129
-1.1918,-0.54837,-0.45115,0.63208,-0.3845,-0.43099,0.24628,-0.18991,-0.15129
